X(mm)	Z(mm)
2.197075739999999888e-01	1.595995583896823167e-01
2.200988610000000067e-01	1.724701105899071329e-01
2.204901479999999969e-01	1.854655653043077723e-01
2.208814349999999871e-01	1.985816474715029201e-01
2.212727220000000050e-01	2.118125466677388269e-01
2.216640079999999957e-01	2.251509163626087828e-01
2.220552950000000136e-01	2.385878820044586568e-01
2.224465820000000038e-01	2.521130579362459434e-01
2.228378689999999940e-01	2.657145730973233255e-01
2.232291560000000119e-01	2.793791054216130942e-01
2.236204430000000021e-01	2.930919247980645626e-01
2.240117299999999922e-01	3.068369444152758141e-01
2.244030160000000107e-01	3.205967802688224344e-01
2.247943030000000009e-01	3.343528185672567932e-01
2.251855899999999910e-01	3.480852907310110211e-01
2.255768770000000090e-01	3.617733556376973025e-01
2.259681639999999991e-01	3.753951887277780508e-01
2.263594509999999893e-01	3.889280775465610573e-01
2.267507380000000072e-01	4.023485232622889263e-01
2.271420249999999974e-01	4.156323476660372940e-01
2.275333109999999881e-01	4.287548051274555072e-01
2.279245980000000060e-01	4.416906989512727200e-01
2.283158849999999962e-01	4.544145015531296239e-01
2.287071719999999864e-01	4.669004778498579977e-01
2.290984590000000043e-01	4.791228112390002458e-01
2.294897459999999945e-01	4.910557315252805921e-01
2.298810330000000124e-01	5.026736441380087461e-01
2.302723190000000031e-01	5.139512599730616804e-01
2.306636059999999933e-01	5.248637251861690833e-01
2.310548930000000112e-01	5.353867502607008166e-01
2.314461800000000014e-01	5.454967376729705775e-01
2.318374669999999915e-01	5.551709074811610467e-01
2.322287540000000094e-01	5.643874201702785420e-01
2.326200409999999996e-01	5.731254960950031840e-01
2.330113279999999898e-01	5.813655308748785222e-01
2.334026140000000082e-01	5.890892061120174272e-01
2.337939009999999984e-01	5.962795948204108187e-01
2.341851879999999886e-01	6.029212609780898458e-01
2.345764750000000065e-01	6.090003526388696464e-01
2.349677619999999967e-01	6.145046880692207614e-01
2.353590489999999869e-01	6.194238344079627812e-01
2.357503360000000048e-01	6.237491783819278934e-01
2.361416219999999955e-01	6.274739886494506980e-01
2.365329090000000134e-01	6.305934693854020612e-01
2.369241960000000036e-01	6.331048047662757305e-01
2.373154829999999937e-01	6.350071940611583532e-01
2.377067700000000117e-01	6.363018770837722826e-01
2.380980570000000018e-01	6.369921498116241088e-01
2.384893439999999920e-01	6.370833700301161695e-01
2.388806310000000099e-01	6.365829529118368635e-01
2.392719170000000006e-01	6.355003564938284111e-01
2.396632039999999908e-01	6.338470570682344096e-01
2.400544910000000087e-01	6.316365145542520709e-01
2.404457779999999989e-01	6.288841279716881338e-01
2.408370649999999891e-01	6.256071811885275391e-01
2.412283520000000070e-01	6.218247791665750812e-01
2.416196389999999972e-01	6.175577749801728356e-01
2.420109249999999879e-01	6.128286879329688519e-01
2.424022120000000058e-01	6.076616131465251147e-01
2.427934989999999960e-01	6.020821230420468906e-01
2.431847859999999861e-01	5.961171611825591965e-01
2.435760730000000041e-01	5.897949289872449485e-01
2.439673599999999942e-01	5.831447658721211624e-01
2.443586470000000122e-01	5.761970234114055511e-01
2.447499340000000023e-01	5.689829341514525129e-01
2.451412199999999930e-01	5.615344757436472323e-01
2.455325070000000109e-01	5.538842310938133506e-01
2.459237940000000011e-01	5.460652452532247514e-01
2.463150809999999913e-01	5.381108797999085702e-01
2.467063680000000092e-01	5.300546654783190315e-01
2.470976549999999994e-01	5.219301538803717833e-01
2.474889419999999896e-01	5.137707689610254702e-01
2.478802280000000080e-01	5.056096591868991519e-01
2.482715149999999982e-01	4.974795511166782425e-01
2.486628019999999883e-01	4.894126052071952060e-01
2.490540890000000063e-01	4.814402746290671886e-01
2.494453759999999964e-01	4.735931678606803974e-01
2.498366629999999866e-01	4.659009158092405900e-01
2.502279499999999768e-01	4.583920441826878633e-01
2.506192369999999947e-01	4.510938518065988889e-01
2.510105229999999854e-01	4.440322955458873011e-01
2.514018100000000033e-01	4.372318824523118708e-01
2.517930970000000213e-01	4.307155697157168950e-01
2.521843839999999837e-01	4.245046729498086480e-01
2.525756710000000016e-01	4.186187832923841112e-01
2.529669580000000195e-01	4.130756937455594691e-01
2.533582449999999819e-01	4.078913351240174290e-01
2.537495309999999726e-01	4.030797219189664604e-01
2.541408179999999906e-01	3.986529083227981496e-01
2.545321050000000085e-01	3.946209545948025643e-01
2.549233920000000264e-01	3.909919038822468607e-01
2.553146789999999888e-01	3.877717695441742496e-01
2.557059660000000068e-01	3.849645329580179687e-01
2.560972530000000247e-01	3.825721517221575829e-01
2.564885399999999871e-01	3.805945781015322993e-01
2.568798259999999778e-01	3.790297874990354310e-01
2.572711129999999957e-01	3.778738166732863446e-01
2.576624000000000136e-01	3.771208113640678317e-01
2.580536869999999761e-01	3.767630829306949924e-01
2.584449739999999940e-01	3.767911735562434195e-01
2.588362610000000119e-01	3.771939295222807020e-01
2.592275479999999743e-01	3.779585820148546604e-01
2.596188340000000205e-01	3.790708348832998453e-01
2.600101209999999829e-01	3.805149587391697952e-01
2.604014080000000009e-01	3.822738907534655728e-01
2.607926950000000188e-01	3.843293394864210621e-01
2.611839819999999812e-01	3.866618940655045522e-01
2.615752689999999991e-01	3.892511370140572802e-01
2.619665560000000171e-01	3.920757600251469355e-01
2.623578429999999795e-01	3.951136819727757987e-01
2.627491290000000257e-01	3.983421684555206732e-01
2.631404159999999881e-01	4.017379521759033012e-01
2.635317030000000060e-01	4.052773534721318960e-01
2.639229900000000240e-01	4.089364003370746792e-01
2.643142769999999864e-01	4.126909472820893821e-01
2.647055640000000043e-01	4.165167924302478619e-01
2.650968510000000222e-01	4.203897922540905663e-01
2.654881370000000129e-01	4.242859734068114008e-01
2.658794239999999753e-01	4.281816411321716642e-01
2.662707109999999933e-01	4.320534837769392511e-01
2.666619980000000112e-01	4.358786729697228801e-01
2.670532849999999736e-01	4.396349590712175792e-01
2.674445719999999915e-01	4.433007615426262094e-01
2.678358590000000095e-01	4.468552539209578733e-01
2.682271460000000274e-01	4.502784431316629310e-01
2.686184320000000181e-01	4.535512429103443210e-01
2.690097189999999805e-01	4.566555411458205760e-01
2.694010059999999984e-01	4.595742609964029168e-01
2.697922930000000163e-01	4.622914156697466859e-01
2.701835799999999788e-01	4.647921567939617971e-01
2.705748669999999967e-01	4.670628163437731128e-01
2.709661540000000146e-01	4.690909421203182106e-01
2.713574400000000053e-01	4.708653268165121086e-01
2.717487270000000232e-01	4.723760307315869600e-01
2.721400139999999856e-01	4.736143982282008946e-01
2.725313010000000036e-01	4.745730680531887735e-01
2.729225880000000215e-01	4.752459776684269666e-01
2.733138749999999839e-01	4.756283617612779846e-01
2.737051620000000018e-01	4.757167451245951639e-01
2.740964490000000198e-01	4.755089301142877978e-01
2.744877350000000105e-01	4.750039789080769403e-01
2.748790219999999729e-01	4.742021908024742216e-01
2.752703089999999908e-01	4.731050747964082870e-01
2.756615960000000087e-01	4.717153177195375635e-01
2.760528830000000267e-01	4.700367481713330631e-01
2.764441699999999891e-01	4.680742965436705538e-01
2.768354570000000070e-01	4.658339514050886532e-01
2.772267429999999977e-01	4.633227125291348725e-01
2.776180300000000156e-01	4.605485408524270241e-01
2.780093169999999780e-01	4.575203056502530896e-01
2.784006039999999960e-01	4.542477292187852012e-01
2.787918910000000139e-01	4.507413293533616416e-01
2.791831779999999763e-01	4.470123599118365210e-01
2.795744649999999942e-01	4.430727497507412904e-01
2.799657520000000122e-01	4.389350403199624995e-01
2.803570380000000029e-01	4.346123221988393293e-01
2.807483250000000208e-01	4.301181708530794068e-01
2.811396119999999832e-01	4.254665818877556571e-01
2.815308990000000011e-01	4.206719060668848709e-01
2.819221860000000190e-01	4.157487843646925363e-01
2.823134729999999815e-01	4.107120833075935118e-01
2.827047599999999994e-01	4.055768308591952143e-01
2.830960459999999901e-01	4.003581530933656429e-01
2.834873330000000080e-01	3.950712118927817151e-01
2.838786200000000259e-01	3.897311439025609170e-01
2.842699069999999884e-01	3.843530009607341036e-01
2.846611940000000063e-01	3.789516922194920978e-01
2.850524810000000242e-01	3.735419281632806898e-01
2.854437679999999866e-01	3.681381667217414888e-01
2.858350550000000045e-01	3.627545616669407003e-01
2.862263409999999952e-01	3.574049134750209022e-01
2.866176280000000132e-01	3.521026228221623700e-01
2.870089149999999756e-01	3.468606468734893866e-01
2.874002019999999935e-01	3.416914585113439151e-01
2.877914890000000114e-01	3.366070086362799030e-01
2.881827759999999738e-01	3.316186916603232060e-01
2.885740629999999918e-01	3.267373142975828482e-01
2.889653489999999825e-01	3.219730677422102949e-01
2.893566360000000004e-01	3.173355033079350296e-01
2.897479230000000183e-01	3.128335115868415839e-01
2.901392099999999807e-01	3.084753051675604429e-01
2.905304969999999987e-01	3.042684049345314445e-01
2.909217840000000166e-01	3.002196299504558685e-01
2.913130709999999790e-01	2.963350909035896152e-01
2.917043579999999969e-01	2.926201870803207261e-01
2.920956439999999876e-01	2.890796068017466580e-01
2.924869310000000056e-01	2.857173312409575505e-01
2.928782180000000235e-01	2.825366415157273825e-01
2.932695049999999859e-01	2.795401289296223224e-01
2.936607920000000038e-01	2.767297082135017350e-01
2.940520790000000217e-01	2.741066335993276315e-01
2.944433659999999842e-01	2.716715175393906168e-01
2.948346519999999749e-01	2.694243518667449044e-01
2.952259389999999928e-01	2.673645311770100341e-01
2.956172260000000107e-01	2.654908781979221644e-01
2.960085129999999731e-01	2.638016709012773187e-01
2.963997999999999911e-01	2.622946711023677047e-01
2.967910870000000090e-01	2.609671542847957770e-01
2.971823740000000269e-01	2.598159403837346781e-01
2.975736609999999893e-01	2.588374252583237611e-01
2.979649469999999800e-01	2.580276125839603418e-01
2.983562339999999979e-01	2.573821458978181598e-01
2.987475210000000159e-01	2.568963405360582541e-01
2.991388079999999783e-01	2.565652152089921145e-01
2.995300949999999962e-01	2.563835229709994223e-01
2.999213820000000141e-01	2.563457813553460807e-01
3.003126689999999765e-01	2.564463014601547908e-01
3.007039550000000228e-01	2.566792157904873029e-01
3.010952419999999852e-01	2.570385046825151010e-01
3.014865290000000031e-01	2.575180211586787227e-01
3.018778160000000210e-01	2.581115140870970937e-01
3.022691029999999834e-01	2.588126495438320962e-01
3.026603900000000014e-01	2.596150303025032136e-01
3.030516770000000193e-01	2.605122134017836544e-01
3.034429639999999817e-01	2.614977257671172728e-01
3.038342499999999724e-01	2.625650778882163139e-01
3.042255369999999903e-01	2.637077755782068489e-01
3.046168240000000083e-01	2.649193298633802929e-01
3.050081110000000262e-01	2.661932650741373196e-01
3.053993979999999886e-01	2.675231252276683569e-01
3.057906850000000065e-01	2.689024788110748743e-01
3.061819720000000244e-01	2.703249220899415217e-01
3.065732580000000151e-01	2.717840810818192843e-01
3.069645449999999776e-01	2.732736123466933398e-01
3.073558319999999955e-01	2.747872027572654252e-01
3.077471190000000134e-01	2.763185684207086767e-01
3.081384059999999758e-01	2.778614529303320424e-01
3.085296929999999938e-01	2.794096251301930178e-01
3.089209800000000117e-01	2.809568765780156019e-01
3.093122669999999741e-01	2.824970188917446667e-01
3.097035530000000203e-01	2.840238811626680793e-01
3.100948399999999827e-01	2.855313076132650618e-01
3.104861270000000006e-01	2.870131556708413467e-01
3.108774140000000186e-01	2.884632946186992952e-01
3.112687009999999810e-01	2.898756049752403419e-01
3.116599879999999989e-01	2.912439787382186118e-01
3.120512750000000168e-01	2.925623206165769430e-01
3.124425610000000075e-01	2.938245503560942273e-01
3.128338480000000255e-01	2.950246062476402087e-01
3.132251349999999879e-01	2.961564498883202390e-01
3.136164220000000058e-01	2.972140722463734730e-01
3.140077090000000237e-01	2.981915010605882821e-01
3.143989959999999861e-01	2.990828095845165513e-01
3.147902830000000041e-01	2.998821266652754725e-01
3.151815700000000220e-01	3.005836481266268012e-01
3.155728560000000127e-01	3.011816494067147687e-01
3.159641429999999751e-01	3.016704993826500592e-01
3.163554299999999930e-01	3.020446752973009463e-01
3.167467170000000110e-01	3.022987786883730710e-01
3.171380039999999734e-01	3.024275522062711552e-01
3.175292909999999913e-01	3.024258971954602027e-01
3.179205780000000092e-01	3.022888919041931133e-01
3.183118639999999999e-01	3.020118101796339660e-01
3.187031510000000178e-01	3.015901404996030877e-01
3.190944379999999803e-01	3.010196051883518575e-01
3.194857249999999982e-01	3.002961796618158763e-01
3.198770120000000161e-01	2.994161115475322266e-01
3.202682989999999785e-01	2.983759395256831981e-01
3.206595859999999965e-01	2.971725117404141470e-01
3.210508730000000144e-01	2.958030036345751235e-01
3.214421590000000051e-01	2.942649350662863705e-01
3.218334460000000230e-01	2.925561865721396648e-01
3.222247329999999854e-01	2.906750146493086717e-01
3.226160200000000033e-01	2.886200659372191168e-01
3.230073070000000213e-01	2.863903901885687109e-01
3.233985939999999837e-01	2.839854519292365764e-01
3.237898810000000016e-01	2.814051407168181029e-01
3.241811669999999923e-01	2.786497799180028823e-01
3.245724540000000102e-01	2.757201339356271097e-01
3.249637409999999726e-01	2.726174138268345204e-01
3.253550279999999906e-01	2.693432812642399532e-01
3.257463150000000085e-01	2.658998508022056839e-01
3.261376020000000264e-01	2.622896904202339230e-01
3.265288889999999888e-01	2.585158203250078057e-01
3.269201760000000068e-01	2.545817100017767065e-01
3.273114619999999975e-01	2.504912735146196945e-01
3.277027490000000154e-01	2.462488630637126308e-01
3.280940359999999778e-01	2.418592608161953539e-01
3.284853229999999957e-01	2.373276690357582486e-01
3.288766100000000137e-01	2.326596985448097510e-01
3.292678969999999761e-01	2.278613555621549769e-01
3.296591839999999940e-01	2.229390269685188608e-01
3.300504699999999847e-01	2.178994640618915901e-01
3.304417570000000026e-01	2.127497648744238468e-01
3.308330440000000205e-01	2.074973551323031074e-01
3.312243309999999830e-01	2.021499679495379620e-01
3.316156180000000009e-01	1.967156223557031680e-01
3.320069050000000188e-01	1.912026007662876448e-01
3.323981919999999812e-01	1.856194255121941250e-01
3.327894789999999992e-01	1.799748345520388038e-01
3.331807649999999899e-01	1.742777564971043358e-01
3.335720520000000078e-01	1.685372850840430592e-01
3.339633390000000257e-01	1.627626532346473087e-01
3.343546259999999881e-01	1.569632068451125018e-01
3.347459130000000060e-01	1.511483784490784132e-01
3.351372000000000240e-01	1.453276608991644903e-01
3.355284869999999864e-01	1.395105812105250920e-01
3.359197729999999771e-01	1.337066747069910466e-01
3.363110599999999950e-01	1.279254596055775517e-01
3.367023470000000129e-01	1.221764121685815635e-01
3.370936339999999753e-01	1.164689425443349580e-01
3.374849209999999933e-01	1.108123714081678812e-01
3.378762080000000112e-01	1.052159075045345921e-01
3.382674949999999736e-01	9.968862617979830365e-02
3.386587819999999915e-01	9.423944898303657225e-02
3.390500679999999822e-01	8.887712439954124910e-02
3.394413550000000002e-01	8.361020976856746445e-02
3.398326420000000181e-01	7.844705442348443025e-02
3.402239289999999805e-01	7.339578407898585122e-02
3.406152159999999984e-01	6.846428647664450085e-02
3.410065030000000164e-01	6.366019828706565020e-02
3.413977899999999788e-01	5.899089325442270770e-02
3.417890760000000250e-01	5.446347155744844792e-02
3.421803629999999874e-01	5.008475035018766092e-02
3.425716500000000053e-01	4.586125543614971711e-02
3.429629370000000232e-01	4.179921402107023704e-02
3.433542239999999857e-01	3.790454848242336833e-02
3.437455110000000036e-01	3.418287108821890796e-02
3.441367980000000215e-01	3.063947959353043038e-02
3.445280849999999839e-01	2.727935364065091697e-02
3.449193709999999746e-01	2.410715188775594195e-02
3.453106579999999926e-01	2.112720979143760044e-02
3.457019450000000105e-01	1.834353797035241998e-02
3.460932319999999729e-01	1.575982108029979484e-02
3.464845189999999908e-01	1.337941713503222260e-02
3.468758060000000087e-01	1.120535721170446038e-02
3.472670930000000267e-01	9.240345484854013344e-03
3.476583790000000174e-01	7.486759537975873000e-03
3.480496659999999798e-01	5.946650906941728688e-03
3.484409529999999977e-01	4.621745814576054198e-03
